Id,age,number_dependent_family_members,monthly_income,number_of_credit_lines,real_estate_loans,ratio_debt_payment_to_income,credit_line_utilization,number_of_previous_late_payments_up_to_59_days,number_of_previous_late_payments_up_to_89_days,number_of_previous_late_payments_90_days_or_more,defaulted_on_loan
49820,,0.0,,3.0,0.0,0.094795539,0.0,0.0,0.0,0.0,0
49821,57.0,3.0,2166.0,5.0,0.0,0.048915550999999995,0.051329056,0.0,0.0,0.0,0
49822,53.0,0.0,11666.0,10.0,3.0,0.807062655,1.0122852759999998,,0.0,0.0,0
49823,54.0,4.0,,9.0,1.0,2.578842315,0.033865359,0.0,0.0,0.0,0
49824,70.0,0.0,519.0,13.0,1.0,2.55,0.0019499679999999998,,0.0,,0
49825,71.0,0.0,1600.0,5.0,0.0,0.453466583,0.568743126,0.0,0.0,0.0,0
49826,32.0,3.0,10166.0,13.0,2.0,0.46188649600000004,0.526436298,0.0,0.0,0.0,0
49827,58.0,0.0,4500.0,23.0,1.0,0.655409909,0.65087211,1.0,0.0,0.0,0
49828,57.0,,5246.0,15.0,2.0,0.377167905,0.15465894,3.0,0.0,0.0,0
49829,31.0,0.0,7416.0,4.0,0.0,0.058109747999999996,0.046567122999999995,0.0,,0.0,0
49830,42.0,0.0,1500.0,3.0,0.0,0.21985343100000002,0.190642392,0.0,0.0,0.0,0
49831,49.0,2.0,9200.0,12.0,2.0,,0.370627566,0.0,0.0,0.0,0
49832,80.0,0.0,5699.0,13.0,0.0,0.11842105300000001,0.147879095,0.0,1.0,0.0,0
49833,43.0,3.0,,7.0,0.0,0.020543587,"0,085550838",0.0,0.0,0.0,0
49834,31.0,0.0,3646.0,,2.0,0.652042775,0.116696589,0.0,0.0,0.0,0
49835,27.0,1.0,3000.0,4.0,,,1.032759578,0.0,0.0,0.0,0
49836,59.0,0.0,3932.0,6.0,1.0,0.25324179999999996,0.005677845999999999,0.0,0.0,0.0,0
49837,26.0,0.0,2274.0,7.0,0.0,0.139340659,"0,09360799800000001",0.0,0.0,0.0,0
49838,81.0,0.0,3441.0,8.0,1.0,0.230679837,0.022438565,0.0,0.0,0.0,0
49839,84.0,0.0,3140.0,9.0,0.0,0.111111111,0.0,0.0,0.0,0.0,0
49840,32.0,0.0,4000.0,10.0,2.0,0.8980254940000001,0.266214957,0.0,0.0,0.0,0
49841,51.0,1.0,12638.0,13.0,2.0,0.24115831899999998,"0,056200047999999996",0.0,0.0,0.0,0
49842,61.0,0.0,14631.0,18.0,1.0,0.37664024100000004,0.831285477,0.0,0.0,0.0,0
49843,23.0,0.0,2401.0,1.0,0.0,0.003746878,0.20119920100000002,0.0,0.0,0.0,0
49844,50.0,0.0,3178.0,,1.0,0.26454859999999997,0.11938083599999999,0.0,0.0,0.0,0
49845,54.0,4.0,30000.0,10.0,2.0,0.19782673899999997,0.030159397,0.0,0.0,0.0,0
49846,61.0,2.0,13779.0,,1.0,0.131567489,"0,2232169",0.0,0.0,0.0,0
49847,69.0,0.0,1916.0,4.0,1.0,0.34428795,,,0.0,0.0,0
49848,60.0,0.0,,10.0,0.0,0.597638862,0.866491835,0.0,0.0,0.0,0
49849,38.0,1.0,9300.0,14.0,1.0,0.17815288699999998,0.072676709,0.0,0.0,0.0,0
49850,73.0,1.0,11800.0,8.0,2.0,0.42928565399999996,"0,046793672",0.0,0.0,0.0,0
49851,43.0,0.0,3750.0,5.0,1.0,0.195681152,0.013332888999999999,0.0,0.0,0.0,0
49852,33.0,0.0,3320.0,7.0,,0.436013249,0.093162735,0.0,0.0,0.0,0
49853,49.0,3.0,5400.0,7.0,1.0,0.133493797,0.025667334,0.0,0.0,0.0,0
49854,52.0,0.0,4000.0,18.0,1.0,0.339415146,0.161858116,0.0,0.0,0.0,0
49855,30.0,,4000.0,1.0,0.0,0.008247938,0.9999998999999999,0.0,0.0,0.0,0
49856,81.0,0.0,1933.0,15.0,1.0,,,1.0,,0.0,0
49857,89.0,0.0,5563.0,10.0,3.0,0.6186196979999999,0.010994478,0.0,0.0,0.0,0
49858,46.0,1.0,6200.0,5.0,1.0,0.258829221,0.0,0.0,0.0,0.0,0
49859,34.0,1.0,4200.0,4.0,1.0,0.31444894100000004,0.0,0.0,0.0,0.0,0
49860,78.0,0.0,1384.0,,1.0,1.137184116,"0,16387691699999998",0.0,0.0,0.0,0
49861,47.0,1.0,11000.0,8.0,1.0,0.18198345600000002,,0.0,0.0,0.0,0
49862,47.0,0.0,3083.0,10.0,,,0.095442747,0.0,0.0,0.0,0
49863,40.0,0.0,5510.0,8.0,2.0,0.20032661899999998,0.20063943399999998,0.0,0.0,0.0,0
49864,63.0,0.0,6666.0,9.0,1.0,0.1379931,0.002142739,0.0,0.0,0.0,0
49865,27.0,0.0,5700.0,7.0,0.0,0.097351342,,0.0,0.0,0.0,0
49866,35.0,0.0,3864.0,10.0,2.0,0.28771022,0.031070689,1.0,0.0,0.0,0
49867,39.0,0.0,2125.0,1.0,0.0,0.142521167,"0,9999998999999999",0.0,0.0,0.0,0
49868,71.0,0.0,10000.0,4.0,0.0,0.01219878,0.072348385,0.0,0.0,0.0,0
49869,49.0,0.0,,2.0,0.0,0.017914483999999998,0.185198688,0.0,0.0,0.0,0
49870,66.0,2.0,3684.0,13.0,,0.23202171,0.378134884,0.0,0.0,0.0,0
49871,,0.0,6246.0,5.0,1.0,0.309588603,0.9999998999999999,0.0,0.0,0.0,0
49872,55.0,0.0,12342.0,12.0,1.0,0.256744714,0.05537327,0.0,0.0,0.0,0
49873,64.0,0.0,11191.0,8.0,2.0,0.30646890600000004,,0.0,0.0,0.0,0
49874,56.0,1.0,3583.0,4.0,1.0,0.177734375,0.025524972000000003,0.0,,0.0,0
49875,44.0,1.0,6494.0,10.0,2.0,0.445419554,0.608807215,0.0,0.0,0.0,0
49876,42.0,0.0,5000.0,11.0,1.0,0.463107379,0.59703925,0.0,0.0,0.0,1
49877,43.0,,3722.0,5.0,1.0,0.433252753,0.16656548,0.0,0.0,0.0,0
49878,48.0,3.0,8833.0,7.0,1.0,0.261150102,0.043858425,0.0,0.0,0.0,0
49879,25.0,0.0,5394.0,,0.0,0.111584801,0.05662919,0.0,0.0,0.0,0
49880,49.0,,3333.0,5.0,1.0,0.646370726,0.842572062,1.0,0.0,0.0,1
49881,57.0,0.0,4562.0,9.0,1.0,0.28424282300000003,"0,8421374309999999",0.0,0.0,0.0,0
49882,30.0,0.0,2640.0,15.0,1.0,0.336993563,0.364734419,0.0,,0.0,0
49883,44.0,4.0,9436.0,12.0,0.0,,"0,577035843",1.0,0.0,0.0,0
49884,39.0,0.0,0.0,2.0,,386.0,"0,584837053",0.0,0.0,0.0,0
49885,41.0,2.0,7200.0,6.0,1.0,0.258575198,0.013310276999999999,0.0,0.0,0.0,0
49886,55.0,1.0,4600.0,13.0,2.0,1.007389698,0.5862466829999999,2.0,0.0,0.0,0
49887,41.0,0.0,6200.0,5.0,2.0,0.645379777,"0,232450501",0.0,0.0,0.0,0
49888,51.0,0.0,8384.0,12.0,1.0,0.290280262,0.051431737000000005,0.0,0.0,0.0,0
49889,45.0,0.0,10000.0,12.0,2.0,0.273172683,0.027598896,0.0,0.0,0.0,0
49890,67.0,0.0,5000.0,9.0,1.0,0.382123575,0.08801403099999999,0.0,0.0,0.0,1
49891,49.0,3.0,6428.0,,,0.182610048,0.062082757999999995,,0.0,0.0,0
49892,54.0,1.0,5500.0,20.0,2.0,0.456644247,0.099315199,1.0,0.0,0.0,0
49893,33.0,3.0,,12.0,2.0,0.331643266,0.120014285,0.0,0.0,0.0,0
49894,45.0,3.0,10020.0,4.0,0.0,0.000498952,,0.0,0.0,0.0,0
49895,69.0,0.0,9800.0,9.0,0.0,0.003775125,0.014581226000000001,0.0,0.0,0.0,0
49896,37.0,0.0,,2.0,1.0,0.203265578,0.9999998999999999,0.0,0.0,0.0,0
49897,52.0,0.0,,6.0,2.0,0.53685816,0.35458818,1.0,,0.0,0
49898,48.0,1.0,4367.0,9.0,2.0,1.0556318679999999,0.757030387,0.0,0.0,0.0,0
49899,32.0,1.0,,4.0,1.0,0.711605585,0.9999998999999999,0.0,0.0,,0
49900,74.0,1.0,7100.0,,1.0,0.306013238,0.11384871199999999,0.0,0.0,0.0,0
49901,72.0,0.0,4591.0,5.0,2.0,0.297909408,"0,246458924",0.0,0.0,0.0,0
49902,54.0,1.0,5790.0,13.0,1.0,0.420998101,0.19597710399999999,0.0,0.0,0.0,0
49903,77.0,0.0,5000.0,5.0,0.0,0.00619876,0.019390107,0.0,0.0,0.0,0
49904,63.0,0.0,1119.0,5.0,0.0,,0.16831121300000002,0.0,0.0,0.0,0
49905,76.0,0.0,2400.0,8.0,1.0,0.29029571,0.008067243,0.0,0.0,0.0,0
49906,55.0,0.0,6339.0,7.0,1.0,0.340694006,0.0,0.0,,0.0,0
49907,67.0,0.0,8000.0,16.0,1.0,0.229471316,0.00643599,0.0,0.0,0.0,0
49908,31.0,3.0,4300.0,6.0,0.0,0.18205068600000002,"0,0",,0.0,0.0,0
49909,56.0,0.0,2800.0,,2.0,0.289182435,0.42635226299999995,,,0.0,0
49910,63.0,1.0,6286.0,6.0,2.0,0.440114522,"0,15371069199999998",0.0,,0.0,0
49911,81.0,1.0,4000.0,11.0,2.0,0.38515371200000004,0.341027965,0.0,0.0,0.0,0
49912,58.0,0.0,7517.0,11.0,2.0,0.383878691,0.612369724,0.0,0.0,0.0,0
49913,,1.0,3000.0,11.0,0.0,0.011662779,0.015873848,0.0,,0.0,0
49914,38.0,3.0,7849.0,17.0,2.0,0.600127389,0.788249625,1.0,0.0,0.0,0
49915,42.0,4.0,2333.0,6.0,0.0,0.276778063,0.0,1.0,0.0,0.0,0
49916,71.0,0.0,6450.0,6.0,1.0,0.25840954899999996,0.056826947999999995,0.0,0.0,0.0,0
49917,23.0,0.0,4333.0,2.0,0.0,0.003230272,,0.0,0.0,0.0,1
49918,36.0,0.0,3600.0,7.0,2.0,0.680088864,0.0,1.0,0.0,0.0,1
49919,52.0,0.0,9167.0,14.0,0.0,0.155650087,0.930933445,0.0,0.0,0.0,0
49920,90.0,0.0,12500.0,5.0,0.0,0.002319814,0.035463019,0.0,0.0,0.0,0
49921,50.0,0.0,5533.0,8.0,2.0,0.473436935,0.738762687,0.0,1.0,,0
49922,,0.0,2000.0,,1.0,0.46426786600000003,0.9999998999999999,0.0,0.0,,1
49923,,2.0,4694.0,4.0,0.0,0.041107561,0.091704829,0.0,0.0,0.0,0
49924,67.0,0.0,1716.0,5.0,0.0,0.49912638299999995,0.039016915,0.0,,0.0,0
49925,26.0,0.0,2140.0,4.0,0.0,0.17982251300000002,0.074962519,0.0,0.0,0.0,0
49926,37.0,2.0,8000.0,,3.0,0.394575678,"0,006216767",0.0,0.0,0.0,0
49927,39.0,2.0,5416.0,6.0,,0.440095994,0.0,0.0,0.0,0.0,0
49928,64.0,0.0,4600.0,13.0,1.0,,0.065209753,0.0,0.0,,0
49929,,2.0,14000.0,9.0,3.0,0.26133847600000004,0.015953601,0.0,0.0,0.0,0
49930,29.0,0.0,3666.0,7.0,0.0,0.291791655,0.10743000300000001,0.0,0.0,0.0,0
49931,31.0,0.0,1600.0,11.0,0.0,0.467207995,0.316962636,0.0,0.0,0.0,0
49932,53.0,1.0,21832.0,8.0,3.0,0.248706087,0.042570212,0.0,0.0,0.0,0
49933,51.0,0.0,2900.0,6.0,0.0,0.04860393,0.221164914,1.0,0.0,0.0,0
49934,,0.0,4606.0,15.0,1.0,0.637074018,0.289171611,0.0,0.0,0.0,0
49935,38.0,2.0,8100.0,7.0,1.0,0.278731021,0.68004102,,0.0,0.0,0
49936,62.0,0.0,5916.0,5.0,1.0,0.09819165099999999,0.041323967,2.0,0.0,0.0,0
49937,58.0,0.0,5280.0,12.0,2.0,0.708009847,0.093078174,0.0,0.0,0.0,0
49938,63.0,0.0,3420.0,7.0,0.0,0.17392575300000002,0.888413983,1.0,1.0,0.0,0
49939,41.0,3.0,2919.0,11.0,1.0,0.943150685,0.979082344,0.0,0.0,0.0,0
49940,39.0,2.0,5271.0,17.0,2.0,0.610394537,0.453118766,,0.0,0.0,0
49941,76.0,1.0,12655.0,9.0,0.0,0.035240202000000005,0.034508415,,0.0,0.0,0
49942,43.0,1.0,7921.0,4.0,1.0,0.45405200700000004,0.0,0.0,3.0,0.0,1
49943,38.0,,300.0,9.0,0.0,2.910299003,,0.0,0.0,0.0,0
49944,51.0,1.0,20000.0,11.0,2.0,0.35083245799999996,0.438446075,0.0,0.0,0.0,0
49945,29.0,0.0,4560.0,5.0,0.0,0.24139443100000002,0.956810631,,0.0,3.0,1
49946,36.0,2.0,18800.0,9.0,0.0,0.110791979,0.579428038,0.0,0.0,,0
49947,,0.0,2000.0,,1.0,0.616691654,0.018028913,0.0,0.0,0.0,0
49948,37.0,,3816.0,6.0,1.0,0.798532879,0.064725311,0.0,0.0,0.0,0
49949,40.0,0.0,7500.0,5.0,2.0,0.226503133,0.000117644,,0.0,0.0,0
49950,,0.0,11812.0,5.0,2.0,0.44137814299999995,,0.0,0.0,0.0,0
49951,75.0,0.0,9000.0,4.0,0.0,0.030552161,,0.0,,,0
49952,38.0,0.0,2800.0,7.0,0.0,0.139593002,0.07135459400000001,0.0,0.0,0.0,0
49953,48.0,2.0,6000.0,14.0,2.0,0.58890185,"0,057158283",,0.0,0.0,0
49954,46.0,0.0,7167.0,10.0,2.0,0.73311942,0.170383691,0.0,0.0,0.0,0
49955,39.0,2.0,4345.0,8.0,0.0,0.105614358,0.074241044,1.0,0.0,0.0,0
49956,69.0,,8000.0,10.0,0.0,0.0027496559999999996,0.046057815,0.0,0.0,0.0,0
49957,45.0,0.0,8716.0,4.0,0.0,0.038201216,0.287179355,0.0,0.0,0.0,0
49958,32.0,1.0,2560.0,5.0,0.0,0.053494729000000005,0.18559072,0.0,0.0,0.0,0
49959,49.0,2.0,7000.0,12.0,1.0,,,1.0,,0.0,0
49960,46.0,0.0,5133.0,4.0,2.0,0.43689131299999995,2996.0,0.0,0.0,0.0,0
49961,62.0,0.0,8985.0,10.0,2.0,0.57200089,0.040890166,0.0,0.0,0.0,0
49962,63.0,1.0,2800.0,7.0,0.0,0.32131381600000003,0.7009732040000001,0.0,0.0,0.0,0
49963,,0.0,,11.0,1.0,1.3363754890000001,0.498791563,1.0,1.0,0.0,0
49964,40.0,0.0,8000.0,9.0,1.0,0.245719285,8.26e-05,0.0,,0.0,0
49965,49.0,,6799.0,11.0,2.0,0.39397058799999995,"0,007889962",0.0,0.0,0.0,0
49966,66.0,0.0,3500.0,,1.0,0.55812625,0.405531211,1.0,0.0,0.0,0
49967,81.0,1.0,10000.0,14.0,3.0,0.405259474,"0,07080923",0.0,0.0,0.0,0
49968,26.0,0.0,1839.0,3.0,,0.247826087,1.383886256,2.0,1.0,1.0,0
49969,63.0,0.0,10459.0,14.0,1.0,0.31376673,"0,25341879",1.0,0.0,0.0,0
49970,88.0,0.0,3500.0,5.0,0.0,0.002856327,0.006035291,0.0,0.0,0.0,0
49971,51.0,1.0,3260.0,1.0,0.0,0.08126341599999999,"0,9999998999999999",0.0,0.0,0.0,0
49972,66.0,0.0,5500.0,,0.0,0.35975277200000005,0.275678223,0.0,0.0,0.0,0
49973,,0.0,10500.0,19.0,0.0,0.014379583,,0.0,0.0,0.0,0
49974,43.0,4.0,14500.0,6.0,,0.165367906,0.490748003,0.0,0.0,0.0,0
49975,45.0,1.0,2652.0,6.0,1.0,,0.51188235,1.0,0.0,0.0,0
49976,43.0,3.0,2298.0,1.0,0.0,0.0,0.9999998999999999,0.0,0.0,0.0,0
49977,36.0,0.0,4767.0,8.0,0.0,0.280620805,"0,773211878",1.0,0.0,0.0,0
49978,45.0,0.0,,8.0,0.0,0.008942661999999999,0.009301796999999999,0.0,0.0,0.0,0
49979,54.0,0.0,7500.0,,2.0,0.382615651,0.05455809599999999,0.0,0.0,0.0,0
49980,58.0,2.0,13084.0,5.0,1.0,0.27481849399999997,0.230830767,0.0,,0.0,0
49981,73.0,1.0,3806.0,10.0,1.0,0.319674284,0.21749790800000002,0.0,0.0,0.0,0
49982,52.0,0.0,9200.0,13.0,2.0,0.169112053,0.075814237,0.0,0.0,0.0,0
49983,44.0,2.0,8046.0,9.0,2.0,0.306573878,0.5168428820000001,4.0,0.0,0.0,0
49984,56.0,0.0,9500.0,15.0,2.0,0.432691296,0.218161881,0.0,0.0,0.0,0
49985,,0.0,0.0,12.0,1.0,866.0,,0.0,0.0,0.0,0
49986,,0.0,6250.0,1.0,0.0,0.042553191,0.9999998999999999,,1.0,0.0,0
49987,53.0,2.0,13588.0,21.0,2.0,0.614541173,0.7053448390000001,0.0,0.0,0.0,0
49988,42.0,1.0,9300.0,,1.0,0.151596603,,0.0,0.0,0.0,0
49989,59.0,1.0,6808.0,5.0,0.0,0.19048318399999997,"0,585012278",1.0,0.0,0.0,1
49990,73.0,0.0,,10.0,0.0,0.003790489,0.004652123,0.0,0.0,0.0,0
49991,58.0,0.0,6500.0,11.0,0.0,0.08121827400000001,0.094742248,0.0,1.0,0.0,0
49992,56.0,0.0,8491.0,18.0,0.0,0.09597268,0.035042113,0.0,0.0,0.0,1
49993,,2.0,8920.0,7.0,1.0,0.27339984300000003,0.050122535,1.0,0.0,0.0,0
49994,30.0,3.0,3500.0,1.0,0.0,0.12367894900000001,0.9999998999999999,1.0,0.0,0.0,0
49995,69.0,0.0,,11.0,1.0,0.20034995600000002,0.0,0.0,0.0,0.0,0
49996,48.0,2.0,3600.0,,1.0,0.81310747,"0,6164916979999999",0.0,1.0,0.0,0
49997,70.0,0.0,10933.0,13.0,3.0,0.6263947320000001,0.342056982,0.0,0.0,0.0,0
49998,,0.0,6700.0,13.0,0.0,0.159976123,0.584510395,1.0,2.0,0.0,0
49999,35.0,2.0,2417.0,11.0,0.0,0.583126551,0.490276018,2.0,0.0,0.0,0
50000,46.0,3.0,0.0,3.0,0.0,149.0,0.626671666,0.0,0.0,0.0,0
50001,57.0,0.0,9641.0,7.0,1.0,0.109831985,0.038636747,,0.0,0.0,0
50002,41.0,2.0,0.0,4.0,1.0,1204.0,0.090102134,0.0,,0.0,0
50003,62.0,3.0,18673.0,9.0,3.0,0.24804541100000002,"0,33441410899999996",0.0,,0.0,0
50004,64.0,,4854.0,22.0,1.0,0.35983522100000004,0.01020865,0.0,0.0,0.0,0
50005,59.0,0.0,13500.0,22.0,3.0,0.263461966,0.06322697099999999,0.0,0.0,0.0,0
50006,76.0,,4000.0,16.0,1.0,0.344663834,"0,00300804",0.0,0.0,0.0,0
50007,47.0,2.0,12850.0,9.0,2.0,0.23126604899999997,0.43078769200000006,0.0,0.0,0.0,0
50008,59.0,,7083.0,19.0,1.0,0.605872388,0.025857734,0.0,0.0,0.0,1
50009,42.0,2.0,8210.0,12.0,3.0,0.5787358420000001,0.748352172,4.0,0.0,0.0,1
50010,33.0,3.0,6600.0,12.0,2.0,0.410392365,0.018839246,0.0,0.0,0.0,0
50011,29.0,2.0,3427.0,11.0,0.0,0.304259043,"0,591252177",1.0,0.0,0.0,0
50012,38.0,0.0,5000.0,9.0,1.0,,0.0,0.0,,0.0,0
50013,45.0,1.0,8000.0,13.0,2.0,0.865641795,0.986700237,0.0,0.0,0.0,0
50014,50.0,0.0,7233.0,13.0,2.0,0.390240531,0.12345591,0.0,0.0,0.0,0
50015,24.0,0.0,820.0,5.0,0.0,0.633373934,,0.0,0.0,0.0,0
50016,68.0,2.0,6031.0,18.0,1.0,0.56183687,0.8963941590000001,2.0,0.0,0.0,0
50017,21.0,0.0,1500.0,1.0,0.0,0.133244504,0.9999998999999999,0.0,0.0,0.0,0
50018,22.0,0.0,3600.0,5.0,0.0,0.074423771,0.34163974799999997,0.0,1.0,0.0,1
50019,52.0,2.0,10800.0,4.0,0.0,0.070734191,0.114315427,0.0,0.0,,0
50020,39.0,0.0,7083.0,5.0,1.0,0.301383399,,2.0,0.0,1.0,1
50021,50.0,,3048.0,13.0,1.0,1.072154805,0.006024343000000001,0.0,0.0,0.0,0
50022,49.0,0.0,7872.0,,1.0,0.580083831,"1,034642965",5.0,0.0,2.0,1
50023,,1.0,8334.0,13.0,1.0,,0.030174411,0.0,0.0,0.0,0
50024,73.0,0.0,,14.0,2.0,0.25376344100000003,0.056217847,0.0,0.0,0.0,0
50025,59.0,2.0,5425.0,6.0,1.0,0.281975673,0.09650862199999999,,0.0,0.0,0
50026,56.0,2.0,4000.0,6.0,0.0,0.17195701100000002,0.188964668,0.0,0.0,0.0,0
50027,48.0,1.0,10416.0,6.0,1.0,0.22962465199999998,0.9999998999999999,0.0,,0.0,0
50028,49.0,2.0,2446.0,9.0,1.0,0.29178586,0.042793739000000004,0.0,0.0,0.0,0
50029,,1.0,,,2.0,0.482868951,"0,13988816199999998",0.0,0.0,0.0,0
50030,,0.0,10500.0,5.0,1.0,0.244452909,0.079627388,0.0,0.0,0.0,0
50031,39.0,0.0,2500.0,2.0,0.0,0.00239904,0.423153693,0.0,0.0,0.0,0
50032,27.0,0.0,2090.0,5.0,0.0,0.029650885,0.9999998999999999,2.0,1.0,1.0,0
50033,47.0,0.0,4025.0,12.0,0.0,0.277198212,0.004323727,0.0,0.0,0.0,0
50034,43.0,2.0,,8.0,0.0,0.59075,0.929649155,3.0,2.0,2.0,0
50035,32.0,0.0,4583.0,6.0,1.0,0.237565445,0.062475777,0.0,0.0,0.0,0
50036,58.0,0.0,7000.0,3.0,1.0,0.368375946,0.9999998999999999,1.0,,0.0,0
50037,46.0,1.0,1275.0,10.0,1.0,1.522727273,0.738426037,0.0,0.0,0.0,0
50038,53.0,2.0,13416.0,7.0,1.0,0.139897145,,0.0,0.0,0.0,0
50039,55.0,3.0,14000.0,11.0,3.0,0.387329476,0.094401703,0.0,0.0,0.0,0
50040,58.0,3.0,7500.0,8.0,1.0,0.31929076100000003,,0.0,0.0,,0
50041,57.0,0.0,7916.0,13.0,1.0,,0.774216446,0.0,0.0,0.0,0
50042,62.0,1.0,3524.0,6.0,1.0,0.357730496,0.004444033,2.0,0.0,0.0,1
50043,44.0,2.0,9642.0,,2.0,0.312662035,0.048454565,0.0,0.0,0.0,0
50044,59.0,0.0,14309.0,13.0,3.0,0.333193571,,0.0,0.0,0.0,0
50045,51.0,0.0,5500.0,12.0,1.0,0.267951282,0.113835848,0.0,0.0,0.0,0
50046,66.0,0.0,3000.0,,4.0,0.9193602129999999,0.453801031,1.0,0.0,0.0,0
50047,,0.0,2991.0,8.0,1.0,0.22894385,0.070216218,0.0,0.0,0.0,0
50048,56.0,0.0,6416.0,10.0,2.0,0.293439302,,0.0,0.0,0.0,0
50049,58.0,0.0,6333.0,,4.0,0.38001263,0.030131607999999997,0.0,0.0,0.0,0
50050,67.0,1.0,3400.0,7.0,1.0,0.49309026799999994,"0,362213987",0.0,0.0,,0
50051,52.0,0.0,12725.0,3.0,1.0,0.08132956200000001,0.204579542,1.0,0.0,0.0,0
50052,59.0,0.0,,4.0,2.0,0.445027749,0.0,0.0,,0.0,0
50053,38.0,0.0,6050.0,7.0,2.0,0.273508511,0.114122147,0.0,0.0,0.0,0
50054,40.0,2.0,2000.0,9.0,0.0,0.9555222390000001,0.825793552,2.0,0.0,0.0,1
50055,68.0,0.0,10986.0,11.0,0.0,0.164740147,0.135267664,0.0,0.0,0.0,0
50056,63.0,1.0,3177.0,1.0,0.0,0.044367527000000004,,0.0,0.0,2.0,0
50057,,2.0,11666.0,6.0,1.0,0.169709437,0.540114971,0.0,0.0,0.0,0
50058,58.0,0.0,1742.0,,0.0,0.009179575,0.9999998999999999,0.0,0.0,0.0,0
50059,63.0,0.0,1956.0,7.0,1.0,0.567194686,0.9999998999999999,0.0,,0.0,0
50060,70.0,0.0,5000.0,22.0,0.0,,"0,019548516999999998",0.0,0.0,0.0,0
50061,58.0,0.0,7505.0,6.0,1.0,0.198374634,0.0,0.0,,0.0,0
50062,46.0,1.0,5500.0,21.0,2.0,0.5711688779999999,0.43546403899999997,0.0,0.0,0.0,0
50063,66.0,0.0,,4.0,0.0,0.31992002,0.678338132,0.0,0.0,,0
50064,24.0,0.0,500.0,1.0,0.0,0.135728543,0.9999998999999999,0.0,1.0,0.0,0
50065,57.0,0.0,2927.0,4.0,1.0,0.275273224,,0.0,0.0,0.0,0
50066,64.0,0.0,5000.0,8.0,1.0,0.178164367,0.021147226,0.0,0.0,0.0,0
50067,61.0,0.0,7000.0,10.0,0.0,0.001428367,0.003508428,,0.0,0.0,0
50068,56.0,0.0,7916.0,11.0,2.0,0.534419603,0.003003065,0.0,0.0,0.0,0
50069,45.0,1.0,,6.0,1.0,0.234330962,0.190972903,0.0,0.0,0.0,0
50070,63.0,0.0,6667.0,11.0,2.0,0.459058188,0.600618467,0.0,0.0,0.0,0
50071,31.0,1.0,3065.0,5.0,1.0,0.283105023,"0,7352632370000001",0.0,,0.0,0
50072,59.0,0.0,2894.0,6.0,1.0,0.6573402420000001,0.879778785,0.0,0.0,0.0,0
50073,,0.0,5703.0,10.0,,0.960553997,0.66816656,0.0,0.0,0.0,0
50074,51.0,3.0,,9.0,1.0,,0.025049151000000002,0.0,,0.0,0
50075,48.0,1.0,6300.0,7.0,1.0,0.567528964,,0.0,0.0,0.0,0
50076,41.0,2.0,30018.0,14.0,3.0,0.356940604,0.0,,,,0
50077,,,4400.0,5.0,0.0,,0.17141309600000001,0.0,0.0,0.0,0
50078,48.0,2.0,6914.0,5.0,1.0,0.263485177,"0,9999998999999999",0.0,0.0,0.0,0
50079,61.0,0.0,3600.0,12.0,2.0,0.825603999,0.743741423,0.0,0.0,0.0,0
50080,55.0,0.0,10500.0,13.0,1.0,0.121321779,0.083192851,0.0,0.0,0.0,0
50081,49.0,3.0,5000.0,0.0,0.0,0.00779844,0.9999998999999999,0.0,0.0,,1
50082,77.0,1.0,2900.0,7.0,1.0,0.274388142,0.153455446,1.0,0.0,0.0,0
50083,49.0,,8566.0,13.0,2.0,0.706314929,0.9568322090000001,0.0,0.0,0.0,0
50084,,2.0,2500.0,8.0,1.0,,"1,026564062",5.0,1.0,0.0,1
50085,24.0,0.0,2557.0,2.0,0.0,0.0,0.011992005,0.0,,0.0,0
50086,64.0,0.0,8128.0,7.0,1.0,0.077992373,0.046134364000000004,0.0,,0.0,0
50087,45.0,3.0,4701.0,5.0,1.0,0.46299447,,0.0,0.0,0.0,0
50088,54.0,0.0,9231.0,19.0,2.0,0.34239601399999997,0.066625575,1.0,0.0,0.0,0
50089,81.0,0.0,2700.0,8.0,0.0,0.013328396999999999,0.023543487000000002,0.0,0.0,0.0,0
50090,47.0,3.0,4136.0,1.0,0.0,0.031665458,0.9999998999999999,0.0,0.0,0.0,0
50091,50.0,1.0,2550.0,9.0,0.0,0.339474716,0.09156911699999999,0.0,0.0,0.0,0
50092,36.0,,1800.0,6.0,0.0,,"0,003720065",0.0,0.0,,0
50093,28.0,1.0,,5.0,0.0,0.126919386,0.38563298,2.0,0.0,0.0,1
50094,79.0,0.0,4583.0,8.0,1.0,0.361910995,0.072977367,0.0,0.0,0.0,0
50095,53.0,0.0,8069.0,14.0,2.0,0.36369268899999996,0.06991573400000001,0.0,0.0,0.0,0
50096,48.0,3.0,2700.0,2.0,,0.079229915,0.7061522170000001,0.0,,0.0,0
50097,64.0,0.0,3333.0,18.0,,0.23605278899999999,0.026086388999999998,0.0,0.0,0.0,0
50098,39.0,2.0,3089.0,4.0,0.0,0.354692557,,1.0,0.0,0.0,0
50099,53.0,3.0,11990.0,15.0,3.0,0.49145192200000004,0.528843991,0.0,0.0,0.0,0
50100,50.0,0.0,6259.0,,1.0,0.315495208,0.9999998999999999,0.0,0.0,0.0,0
50101,30.0,0.0,3300.0,5.0,0.0,0.213268706,0.959005856,0.0,0.0,0.0,0
